ID,Poet,Poetry,cleaned_text
177,altaf-hussain-hali,"vaañ agar jaa.eñ to le kar jaa.eñ kyā 
muñh use ham jā ke ye dikhlā.eñ kyā 
dil meñ hai baaqī vahī hirs-e-gunāh 
phir kiye se apne ham pachhtā.eñ kyā 
aao leñ us ko hamīñ jā kar manā 
us kī be-parvā.iyoñ par jaa.eñ kyā 
dil ko masjid se na mandir se hai uns 
aise vahshī ko kahīñ bahlā.eñ kyā 
jāntā duniyā ko hai ik khel tū 
khel qudrat ke tujhe dikhlā.eñ kyā 
umr kī manzil to juuñ tuuñ kaT ga.ī 
marhale ab dekhiye pesh aa.eñ kyā 
dil ko sab bātoñ kī hai nāseh ḳhabar 
samjhe samjhā.e ko bas samjhā.eñ kyā 
maan liije shaiḳh jo da.avā kare 
ik buzurg-e-dīñ ko ham jhuTlā.eñ kyā 
ho chuke 'hālī' ġhazal-ḳhvānī ke din 
rāgnī be-vaqt kī ab gaa.eñ kyā","vaan agar jaaen to le kar jaaen kya 
munh use ham ja ke ye dikhlaen kya 
dil men hai baaqi vahi hirs-e-gunah 
phir kiye se apne ham pachhtaen kya 
aao len us ko hamin ja kar mana 
us ki be-parvaiyon par jaaen kya 
dil ko masjid se na mandir se hai uns 
aise vahshi ko kahin bahlaen kya 
janta duniya ko hai ik khel tu 
khel qudrat ke tujhe dikhlaen kya 
umr ki manzil to juun tuun kaT gai 
marhale ab dekhiye pesh aaen kya 
dil ko sab baton ki hai naseh khabar 
samjhe samjhae ko bas samjhaen kya 
maan liije shaikh jo daava kare 
ik buzurg-e-din ko ham jhuTlaen kya 
ho chuke 'hali' ghazal-khvani ke din 
ragni be-vaqt ki ab gaaen kya"
178,altaf-hussain-hali,"vasl kā us ke dil-e-zār tamannā.ī hai 
na mulāqāt hai jis se na shanāsā.ī hai 
qat.a ummīd ne dil kar diye yaksū sad shukr 
shakl muddat meñ ye allāh ne dikhlā.ī hai 
quvvat-e-dast-e-ḳhudā.ī hai shakebā.ī meñ 
vaqt jab aa ke paḌā hai yahī kaam aa.ī hai 
Dar nahīñ ġhair kā jo kuchh hai so apnā Dar hai 
ham ne jab khaa.ī hai apne hī se zak khaa.ī hai 
nashe meñ chuur na hoñ jhāñjh meñ maḳhmūr na hoñ 
pand ye pīr-e-ḳharābāt ne farmā.ī hai 
nazar aatī nahīñ ab dil meñ tamannā koī 
baad muddat ke tamannā mirī bar aa.ī hai 
baat sachchī kahī aur uñgliyāñ uTThīñ sab kī 
sach meñ 'hālī' koī rusvā.ī sī rusvā.ī hai","vasl ka us ke dil-e-zar tamannai hai 
na mulaqat hai jis se na shanasai hai 
qata ummid ne dil kar diye yaksu sad shukr 
shakl muddat men ye allah ne dikhlai hai 
quvvat-e-dast-e-khudai hai shakebai men 
vaqt jab aa ke paḌa hai yahi kaam aai hai 
Dar nahin ghair ka jo kuchh hai so apna Dar hai 
ham ne jab khaai hai apne hi se zak khaai hai 
nashe men chuur na hon jhanjh men makhmur na hon 
pand ye pir-e-kharabat ne farmai hai 
nazar aati nahin ab dil men tamanna koi 
baad muddat ke tamanna miri bar aai hai 
baat sachchi kahi aur ungliyan uTThin sab ki 
sach men 'hali' koi rusvai si rusvai hai"
179,ameer-khusrau,"ze-hāl-e-miskīñ makun taġhāful durā.e naināñ banā.e batiyāñ 
ki tāb-e-hijrāñ nadāram ai jaañ na lehū kaahe lagā.e chhatiyāñ 
shabān-e-hijrāñ darāz chuuñ zulf o roz-e-vaslat chuuñ umr-e-kotāh 
sakhī piyā ko jo maiñ na dekhūñ to kaise kāTūñ añdherī ratiyāñ 
yakāyak az dil do chashm jaadū ba-sad-farebam ba-burd taskīñ 
kise paḌī hai jo jā sunāve piyāre pī ko hamārī batiyāñ 
chuuñ sham-e-sozāñ chuuñ zarra hairāñ z mehr-e-āñ-mah bagashtam āḳhir 
na niiñd naināñ na añg chaināñ na aap aave na bheje patiyāñ 
ba-haqq-e-āñ mah ki roz-e-mahshar ba-dād maarā fareb 'ḳhusrav' 
sapīt man ke durā.e rākhūñ jo jaa.e pā.ūñ piyā kī khatiyāñ","ze-hal-e-miskin makun taghaful durae nainan banae batiyan 
ki tab-e-hijran nadaram ai jaan na lehu kaahe lagae chhatiyan 
shaban-e-hijran daraz chuun zulf o roz-e-vaslat chuun umr-e-kotah 
sakhi piya ko jo main na dekhun to kaise kaTun andheri ratiyan 
yakayak az dil do chashm jaadu ba-sad-farebam ba-burd taskin 
kise paḌi hai jo ja sunave piyare pi ko hamari batiyan 
chuun sham-e-sozan chuun zarra hairan z mehr-e-an-mah bagashtam akhir 
na niind nainan na ang chainan na aap aave na bheje patiyan 
ba-haqq-e-an mah ki roz-e-mahshar ba-dad maara fareb 'khusrav' 
sapit man ke durae rakhun jo jaae paun piya ki khatiyan"
180,bahadur-shah-zafar,"baat karnī mujhe mushkil kabhī aisī to na thī 
jaisī ab hai tirī mahfil kabhī aisī to na thī 
le gayā chhīn ke kaun aaj tirā sabr o qarār 
be-qarārī tujhe ai dil kabhī aisī to na thī 
us kī āñkhoñ ne ḳhudā jaane kiyā kyā jaadū 
ki tabī.at mirī maa.il kabhī aisī to na thī 
aks-e-ruḳhsār ne kis ke hai tujhe chamkāyā 
taab tujh meñ mah-e-kāmil kabhī aisī to na thī 
ab kī jo rāh-e-mohabbat meñ uThā.ī taklīf 
saḳht hotī hameñ manzil kabhī aisī to na thī 
pā-e-kūbāñ koī zindāñ meñ nayā hai majnūñ 
aatī āvāz-e-salāsil kabhī aisī to na thī 
nigah-e-yār ko ab kyuuñ hai taġhāful ai dil 
vo tire haal se ġhāfil kabhī aisī to na thī 
chashm-e-qātil mirī dushman thī hamesha lekin 
jaisī ab ho ga.ī qātil kabhī aisī to na thī 
kyā sabab tū jo bigaḌtā hai 'zafar' se har baar 
ḳhū tirī hūr-shamā.il kabhī aisī to na thī","baat karni mujhe mushkil kabhi aisi to na thi 
jaisi ab hai tiri mahfil kabhi aisi to na thi 
le gaya chhin ke kaun aaj tira sabr o qarar 
be-qarari tujhe ai dil kabhi aisi to na thi 
us ki ankhon ne khuda jaane kiya kya jaadu 
ki tabiat miri maail kabhi aisi to na thi 
aks-e-rukhsar ne kis ke hai tujhe chamkaya 
taab tujh men mah-e-kamil kabhi aisi to na thi 
ab ki jo rah-e-mohabbat men uThai taklif 
sakht hoti hamen manzil kabhi aisi to na thi 
pa-e-kuban koi zindan men naya hai majnun 
aati avaz-e-salasil kabhi aisi to na thi 
nigah-e-yar ko ab kyuun hai taghaful ai dil 
vo tire haal se ghafil kabhi aisi to na thi 
chashm-e-qatil miri dushman thi hamesha lekin 
jaisi ab ho gai qatil kabhi aisi to na thi 
kya sabab tu jo bigaḌta hai 'zafar' se har baar 
khu tiri hur-shamail kabhi aisi to na thi"
181,bahadur-shah-zafar,"bharī hai dil meñ jo hasrat kahūñ to kis se kahūñ 
sune hai kaun musībat kahūñ to kis se kahūñ 
jo tū ho saaf to kuchh maiñ bhī saaf tujh se kahūñ 
tire hai dil meñ kudūrat kahūñ to kis se kahūñ 
na kohkan hai na majnūñ ki the mire hamdard 
maiñ apnā dard-e-mohabbat kahūñ to kis se kahūñ 
dil us ko aap diyā aap hī pashemāñ huuñ 
ki sach hai apnī nadāmat kahūñ to kis se kahūñ 
kahūñ maiñ jis se use hove sunte hī vahshat 
phir apnā qissa-e-vahshat kahūñ to kis se kahūñ 
rahā hai tū hī to ġham-ḳhvār ai dil-e-ġham-ghīñ 
tire sivā ġham-e-furqat kahūñ to kis se kahūñ 
jo dost ho to kahūñ tujh se dostī kī baat 
tujhe to mujh se adāvat kahūñ to kis se kahūñ 
na mujh ko kahne kī tāqat kahūñ to kyā ahvāl 
na us ko sunñe kī fursat kahūñ to kis se kahūñ 
kisī ko dekhtā itnā nahīñ haqīqat meñ 
'zafar' maiñ apnī haqīqat kahūñ to kis se kahūñ","bhari hai dil men jo hasrat kahun to kis se kahun 
sune hai kaun musibat kahun to kis se kahun 
jo tu ho saaf to kuchh main bhi saaf tujh se kahun 
tire hai dil men kudurat kahun to kis se kahun 
na kohkan hai na majnun ki the mire hamdard 
main apna dard-e-mohabbat kahun to kis se kahun 
dil us ko aap diya aap hi pasheman huun 
ki sach hai apni nadamat kahun to kis se kahun 
kahun main jis se use hove sunte hi vahshat 
phir apna qissa-e-vahshat kahun to kis se kahun 
raha hai tu hi to gham-khvar ai dil-e-gham-ghin 
tire siva gham-e-furqat kahun to kis se kahun 
jo dost ho to kahun tujh se dosti ki baat 
tujhe to mujh se adavat kahun to kis se kahun 
na mujh ko kahne ki taqat kahun to kya ahval 
na us ko sunne ki fursat kahun to kis se kahun 
kisi ko dekhta itna nahin haqiqat men 
'zafar' main apni haqiqat kahun to kis se kahun"
182,bahadur-shah-zafar,"dekh dil ko mire o kāfir-e-be-pīr na toḌ 
ghar hai allāh kā ye is kī to ta.amīr na toḌ 
ġhul sadā vādī-e-vahshat meñ rakhūñgā barpā 
ai junūñ dekh mire paañv kī zanjīr na toḌ 
dekh Tuk ġhaur se ā.īna-e-dil ko mere 
is meñ aatā hai nazar ālam-e-tasvīr na toḌ 
tāj-e-zar ke liye kyuuñ sham.a kā sar kaaTe hai 
rishta-e-ulfat-e-parvāna ko gul-gīr na toḌ 
apne bismil se ye kahtā thā dam-e-naz.a vo shoḳh 
thā jo kuchh ahd so o āshiq-e-dil-gīr na toḌ 
raqs-e-bismil kā tamāshā mujhe dikhlā koī dam 
dast o pā maar ke dam tū tah-e-shamshīr na toḌ 
saham kar ai 'zafar' us shoḳh kamāñ-dār se kah 
khīñch kar dekh mire siine se tū tiir na toḌ","dekh dil ko mire o kafir-e-be-pir na toḌ 
ghar hai allah ka ye is ki to taamir na toḌ 
ghul sada vadi-e-vahshat men rakhunga barpa 
ai junun dekh mire paanv ki zanjir na toḌ 
dekh Tuk ghaur se aina-e-dil ko mere 
is men aata hai nazar alam-e-tasvir na toḌ 
taj-e-zar ke liye kyuun shama ka sar kaaTe hai 
rishta-e-ulfat-e-parvana ko gul-gir na toḌ 
apne bismil se ye kahta tha dam-e-naza vo shokh 
tha jo kuchh ahd so o ashiq-e-dil-gir na toḌ 
raqs-e-bismil ka tamasha mujhe dikhla koi dam 
dast o pa maar ke dam tu tah-e-shamshir na toḌ 
saham kar ai 'zafar' us shokh kaman-dar se kah 
khinch kar dekh mire siine se tu tiir na toḌ"
183,bahadur-shah-zafar,"dekho insāñ ḳhaak kā putlā banā kyā chiiz hai 
boltā hai is meñ kyā vo boltā kyā chiiz hai 
rū-ba-rū us zulf ke dām-e-balā kyā chiiz hai 
us nigah ke sāmne tīr-e-qazā kyā chiiz hai 
yuuñ to haiñ saare butāñ ġhārat-gar-e-īmān-o-dīñ 
ek vo kāfir sanam nām-e-ḳhudā kyā chiiz hai 
jis ne dil merā diyā dām-e-mohabbat meñ phañsā 
vo nahīñ mālūm muj ko nāsehā kyā chiiz hai 
hove ik qatra jo zahrāb-e-mohabbat kā nasīb 
ḳhizr phir to chashma-e-āb-e-baqā kyā chiiz hai 
marg hī sehat hai us kī marg hī us kā ilaaj 
ishq kā bīmār kyā jaane davā kyā chiiz hai 
dil mirā baiThā hai le kar phir mujhī se vo nigār 
pūchhtā hai haath meñ mere batā kyā chiiz hai 
ḳhaak se paidā hue haiñ dekh rañgā-rañg gul 
hai to ye nāchīz lekin is meñ kyā kyā chiiz hai 
jis kī tujh ko justujū hai vo tujhī meñ hai 'zafar' 
DhūñDtā phir phir ke to phir jā-ba-jā kyā chiiz hai","dekho insan khaak ka putla bana kya chiiz hai 
bolta hai is men kya vo bolta kya chiiz hai 
ru-ba-ru us zulf ke dam-e-bala kya chiiz hai 
us nigah ke samne tir-e-qaza kya chiiz hai 
yuun to hain saare butan gharat-gar-e-iman-o-din 
ek vo kafir sanam nam-e-khuda kya chiiz hai 
jis ne dil mera diya dam-e-mohabbat men phansa 
vo nahin malum muj ko naseha kya chiiz hai 
hove ik qatra jo zahrab-e-mohabbat ka nasib 
khizr phir to chashma-e-ab-e-baqa kya chiiz hai 
marg hi sehat hai us ki marg hi us ka ilaaj 
ishq ka bimar kya jaane dava kya chiiz hai 
dil mira baiTha hai le kar phir mujhi se vo nigar 
puchhta hai haath men mere bata kya chiiz hai 
khaak se paida hue hain dekh ranga-rang gul 
hai to ye nachiz lekin is men kya kya chiiz hai 
jis ki tujh ko justuju hai vo tujhi men hai 'zafar' 
DhunDta phir phir ke to phir ja-ba-ja kya chiiz hai"
184,bahadur-shah-zafar,"gāliyāñ tanḳhvāh Thahrī hai agar baT jā.egī 
āshiqoñ ke ghar miThā.ī lab shakar baT jā.egī 
rū-ba-rū gar hogā yūsuf aur tū aa jā.egā 
us kī jānib se zuleḳhā kī nazar baT jā.egī 
rahzanoñ meñ nāz-o-ġhamza kī ye jins-e-dīn-o-dil 
juuñ matā-e-burda āḳhir ham-digar baT jā.egī 
hogā kyā gar bol uTThe ġhair bātoñ meñ mirī 
phir tabī.at merī ai bedād gar baT jā.egī 
daulat-e-duniyā nahīñ jaane kī hargiz tere saath 
baad tere sab yahīñ ai be-ḳhabar baT jā.egī 
kar le ai dil jaan ko bhī ranj-o-ġham meñ tū sharīk 
ye jo mehnat tujh pe hai kuchh kuchh magar baT jā.egī 
muuñg chhātī pe jo dalte haiñ kisī kī dekhnā 
jūtiyoñ meñ daal un kī ai 'zafar' baT jā.egī","galiyan tankhvah Thahri hai agar baT jaegi 
ashiqon ke ghar miThai lab shakar baT jaegi 
ru-ba-ru gar hoga yusuf aur tu aa jaega 
us ki janib se zulekha ki nazar baT jaegi 
rahzanon men naz-o-ghamza ki ye jins-e-din-o-dil 
juun mata-e-burda akhir ham-digar baT jaegi 
hoga kya gar bol uTThe ghair baton men miri 
phir tabiat meri ai bedad gar baT jaegi 
daulat-e-duniya nahin jaane ki hargiz tere saath 
baad tere sab yahin ai be-khabar baT jaegi 
kar le ai dil jaan ko bhi ranj-o-gham men tu sharik 
ye jo mehnat tujh pe hai kuchh kuchh magar baT jaegi 
muung chhati pe jo dalte hain kisi ki dekhna 
jutiyon men daal un ki ai 'zafar' baT jaegi"
185,bahadur-shah-zafar,"ga.ī yak-ba-yak jo havā palaT nahīñ dil ko mere qarār hai 
karūñ us sitam ko maiñ kyā bayāñ mirā ġham se siina figār hai 
ye re.āyā-e-hind tabah huī kahūñ kyā jo in pe jafā huī 
jise dekhā hākim-e-vaqt ne kahā ye bhī qābil-e-dār hai 
ye kisī ne zulm bhī hai sunā ki dī phāñsī logoñ ko be-gunāh 
vahī kalma-goyoñ kī samt se abhī dil meñ un ke buḳhār hai 
na thā shahr-e-dehlī ye thā chaman kaho kis tarah kā thā yaañ aman 
jo ḳhitāb thā vo miTā diyā faqat ab to ujḌā dayār hai 
yahī tañg haal jo sab kā hai ye karishma qudrat-e-rab kā hai 
jo bahār thī so ḳhizāñ huī jo ḳhizāñ thī ab vo bahār hai 
shab-o-roz phuul meñ jo tule kaho ḳhār-e-ġham ko vo kyā sahe 
mile tauq qaid meñ jab unheñ kahā gul ke badle ye haar hai 
sabhī jaada mātam-e-saḳht hai kaho kaisī gardish-e-baḳht hai 
na vo taaj hai na vo taḳht hai na vo shaah hai na dayār hai 
jo sulūk karte the aur se vahī ab haiñ kitne zalīl se 
vo haiñ tañg charḳh ke jaur se rahā tan pe un ke na taar hai 
na vabāl tan pe hai sar mirā nahīñ jaan jaane kā Dar zarā 
kaTe ġham hii, nikle jo dam mirā mujhe apnī zindagī baar hai 
kyā hai ġham 'zafar' tujhe hashr kā jo ḳhudā ne chāhā to barmalā 
hameñ hai vasīla rasūl kā vo hamārā hāmī-e-kār hai","gai yak-ba-yak jo hava palaT nahin dil ko mere qarar hai 
karun us sitam ko main kya bayan mira gham se siina figar hai 
ye reaya-e-hind tabah hui kahun kya jo in pe jafa hui 
jise dekha hakim-e-vaqt ne kaha ye bhi qabil-e-dar hai 
ye kisi ne zulm bhi hai suna ki di phansi logon ko be-gunah 
vahi kalma-goyon ki samt se abhi dil men un ke bukhar hai 
na tha shahr-e-dehli ye tha chaman kaho kis tarah ka tha yaan aman 
jo khitab tha vo miTa diya faqat ab to ujḌa dayar hai 
yahi tang haal jo sab ka hai ye karishma qudrat-e-rab ka hai 
jo bahar thi so khizan hui jo khizan thi ab vo bahar hai 
shab-o-roz phuul men jo tule kaho khar-e-gham ko vo kya sahe 
mile tauq qaid men jab unhen kaha gul ke badle ye haar hai 
sabhi jaada matam-e-sakht hai kaho kaisi gardish-e-bakht hai 
na vo taaj hai na vo takht hai na vo shaah hai na dayar hai 
jo suluk karte the aur se vahi ab hain kitne zalil se 
vo hain tang charkh ke jaur se raha tan pe un ke na taar hai 
na vabal tan pe hai sar mira nahin jaan jaane ka Dar zara 
kaTe gham hii nikle jo dam mira mujhe apni zindagi baar hai 
kya hai gham 'zafar' tujhe hashr ka jo khuda ne chaha to barmala 
hamen hai vasila rasul ka vo hamara hami-e-kar hai"
186,bahadur-shah-zafar,"hai dil ko jo yaad aa.ī falak-e-pīr kisī kī 
āñkhoñ ke tale phirtī hai tasvīr kisī kī 
girya bhī hai naala bhī hai aur āh-o-fuġhāñ bhī 
par dil meñ huī us ke na tāsīr kisī kī 
haath aa.e hai kyā ḳhaak tire ḳhāk-e-kaf-e-pā 
jab tak ki na qismat meñ ho iksīr kisī kī 
yaaro vo hai bigḌā huā bāteñ na banāo 
kuchh pesh nahīñ jaane kī taqrīr kisī kī 
nāzāñ na ho mun.im ki jahāñ terā mahal hai 
hovegī yahāñ pahle bhī ta.amīr kisī kī 
merī girah-e-dil na khulī hai na khulegī 
jab tak na khule zulf-e-girah-gīr kisī kī 
aatā bhī agar hai to vo phir jaa.e hai ulTā 
jis vaqt ulaT jaa.e hai taqdīr kisī kī 
is abrū o mizhgāñ se 'zafar' tez ziyāda 
ḳhanjar na kisī kā hai na shamshīr kisī kī 
jo dil se udhar jaa.e nazar dil ho giraftār 
mujrim ho koī aur ho taqsīr kisī kī","hai dil ko jo yaad aai falak-e-pir kisi ki 
ankhon ke tale phirti hai tasvir kisi ki 
girya bhi hai naala bhi hai aur ah-o-fughan bhi 
par dil men hui us ke na tasir kisi ki 
haath aae hai kya khaak tire khak-e-kaf-e-pa 
jab tak ki na qismat men ho iksir kisi ki 
yaaro vo hai bigḌa hua baten na banao 
kuchh pesh nahin jaane ki taqrir kisi ki 
nazan na ho munim ki jahan tera mahal hai 
hovegi yahan pahle bhi taamir kisi ki 
meri girah-e-dil na khuli hai na khulegi 
jab tak na khule zulf-e-girah-gir kisi ki 
aata bhi agar hai to vo phir jaae hai ulTa 
jis vaqt ulaT jaae hai taqdir kisi ki 
is abru o mizhgan se 'zafar' tez ziyada 
khanjar na kisi ka hai na shamshir kisi ki 
jo dil se udhar jaae nazar dil ho giraftar 
mujrim ho koi aur ho taqsir kisi ki"
187,bahadur-shah-zafar,"ham ne tirī ḳhātir se dil-e-zār bhī chhoḌā 
tū bhī na huā yaar aur ik yaar bhī chhoḌā 
kyā hogā rafūgar se rafū merā garebān 
ai dast-e-junūñ tū ne nahīñ taar bhī chhoḌā 
diiñ de ke gayā kufr ke bhī kaam se āshiq 
tasbīh ke saath us ne to zunnār bhī chhoḌā 
goshe meñ tirī chashm-e-siyah-mast ke dil ne 
kī jab se jagah ḳhāna-e-ḳhummār bhī chhoḌā 
is se hai ġharīboñ ko tasallī ki ajal ne 
muflis ko jo maarā to na zardār bhī chhoḌā 
TeḌhe na ho ham se rakho iḳhlās to sīdhā 
tum pyaar se rukte ho to lo pyaar bhī chhoḌā 
kyā chhoḌeñ asīrān-e-mohabbat ko vo jis ne 
sadqe meñ na ik murġh-e-giraftār bhī chhoḌā 
pahuñchī mirī rusvā.ī kī kyūñkar ḳhabar us ko 
us shoḳh ne to dekhnā aḳhbār bhī chhoḌā 
kartā thā jo yaañ aane kā jhūTā kabhī iqrār 
muddat se 'zafar' us ne vo iqrār bhī chhoḌā","ham ne tiri khatir se dil-e-zar bhi chhoḌa 
tu bhi na hua yaar aur ik yaar bhi chhoḌa 
kya hoga rafugar se rafu mera gareban 
ai dast-e-junun tu ne nahin taar bhi chhoḌa 
diin de ke gaya kufr ke bhi kaam se ashiq 
tasbih ke saath us ne to zunnar bhi chhoḌa 
goshe men tiri chashm-e-siyah-mast ke dil ne 
ki jab se jagah khana-e-khummar bhi chhoḌa 
is se hai gharibon ko tasalli ki ajal ne 
muflis ko jo maara to na zardar bhi chhoḌa 
TeḌhe na ho ham se rakho ikhlas to sidha 
tum pyaar se rukte ho to lo pyaar bhi chhoḌa 
kya chhoḌen asiran-e-mohabbat ko vo jis ne 
sadqe men na ik murgh-e-giraftar bhi chhoḌa 
pahunchi miri rusvai ki kyunkar khabar us ko 
us shokh ne to dekhna akhbar bhi chhoḌa 
karta tha jo yaan aane ka jhuTa kabhi iqrar 
muddat se 'zafar' us ne vo iqrar bhi chhoḌa"
188,bahadur-shah-zafar,"ham ye to nahīñ kahte ki ġham kah nahīñ sakte 
par jo sabab-e-ġhum hai vo ham kah nahīñ sakte 
ham dekhte haiñ tum meñ ḳhudā jaane buto kyā 
is bhed ko allāh kī qasam kah nahīñ sakte 
rusvā-e-jahāñ kartā hai ro ro ke hameñ tū 
ham tujhe kuchh ai dīda-e-nam kah nahīñ sakte 
kyā pūchhtā hai ham se tū ai shoḳh sitamgar 
jo tū ne kiye ham pe sitam kah nahīñ sakte 
hai sabr jinheñ talḳh-kalāmī ko tumhārī 
sharbat hī batāte haiñ sam kah nahīñ sakte 
jab kahte haiñ kuchh baat rukāvaT kī tire ham 
ruk jaatā hai ye siine meñ dam kah nahīñ sakte 
allāh re tirā ro.ab ki ahvāl-e-dil apnā 
de dete haiñ ham kar ke raqam kah nahīñ sakte 
tubā-e-bahishtī hai tumhārā qad-e-ra.anā 
ham kyūñkar kaheñ sarv-e-iram kah nahīñ sakte 
jo ham pe shab-e-hijr meñ us māh-e-laqā ke 
guzre haiñ 'zafar' rañj o alam kah nahīñ sakte","ham ye to nahin kahte ki gham kah nahin sakte 
par jo sabab-e-ghum hai vo ham kah nahin sakte 
ham dekhte hain tum men khuda jaane buto kya 
is bhed ko allah ki qasam kah nahin sakte 
rusva-e-jahan karta hai ro ro ke hamen tu 
ham tujhe kuchh ai dida-e-nam kah nahin sakte 
kya puchhta hai ham se tu ai shokh sitamgar 
jo tu ne kiye ham pe sitam kah nahin sakte 
hai sabr jinhen talkh-kalami ko tumhari 
sharbat hi batate hain sam kah nahin sakte 
jab kahte hain kuchh baat rukavaT ki tire ham 
ruk jaata hai ye siine men dam kah nahin sakte 
allah re tira roab ki ahval-e-dil apna 
de dete hain ham kar ke raqam kah nahin sakte 
tuba-e-bahishti hai tumhara qad-e-raana 
ham kyunkar kahen sarv-e-iram kah nahin sakte 
jo ham pe shab-e-hijr men us mah-e-laqa ke 
guzre hain 'zafar' ranj o alam kah nahin sakte"
189,bahadur-shah-zafar,"havā meñ phirte ho kyā hirs aur havā ke liye 
ġhurūr chhoḌ do ai ġhāfilo ḳhudā ke liye 
girā diyā hai hameñ kis ne chāh-e-ulfat meñ 
ham aap Duube kisī apne āshnā ke liye 
jahāñ meñ chāhiye aivān o qasr shāhoñ ko 
ye ek gumbad-e-gardūñ hai bas gadā ke liye 
vo ā.īna hai ki jis ko hai hājat-e-sīmāb 
ik iztirāb hai kaafī dil-e-safā ke liye 
tapish se dil kā ho kyā jaane siine meñ kyā haal 
jo tere tiir kā rauzan na ho havā ke liye 
tabīb-e-ishq kī dukkāñ meñ DhūñDte phirte 
ye dardmand-e-mohabbat tirī davā ke liye 
jo haath aa.e 'zafar' ḳhāk-pā-e-'faḳhruddīn' 
to maiñ rakhūñ use āñkhoñ ke tūtiyā ke liye","hava men phirte ho kya hirs aur hava ke liye 
ghurur chhoḌ do ai ghafilo khuda ke liye 
gira diya hai hamen kis ne chah-e-ulfat men 
ham aap Duube kisi apne ashna ke liye 
jahan men chahiye aivan o qasr shahon ko 
ye ek gumbad-e-gardun hai bas gada ke liye 
vo aina hai ki jis ko hai hajat-e-simab 
ik iztirab hai kaafi dil-e-safa ke liye 
tapish se dil ka ho kya jaane siine men kya haal 
jo tere tiir ka rauzan na ho hava ke liye 
tabib-e-ishq ki dukkan men DhunDte phirte 
ye dardmand-e-mohabbat tiri dava ke liye 
jo haath aae 'zafar' khak-pa-e-'fakhruddin' 
to main rakhun use ankhon ke tutiya ke liye"
